                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        276                         462     1.0000000000000000E+000     2.0000000000000000E-002     1.0000000000000000E+010     4.6751161315535140E+008     1.2519075370716112E+003     2.5910864606798152E-005     1.0835657789840758E-001     3.4217634792327871E+001     7.4000000000000021E-001     2.5540830215261663E-005     2.3997445916978472E-001     3.4416106108120384E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     9.2925294300270076E-004     0.0000000000000000E+000     6.6543824960966700E-004     2.2967358583812709E-008     2.1579484332563234E-004     3.0948369468875897E-006     9.0657737667023676E-007     8.4172962258795167E-006     1.8879202081789222E-006     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.2925247622191508E-004     1.0766353378666421E-001     9.2925090642826638E-004     1.0721158365458217E-001     1.1715194950987410E+004     7.2195519142380096E+006     3.5863447905126855E+011     1.4220212512927263E-029     1.4220212512927263E-029     0.0000000000000000E+000     5.7008861557137768E-031     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45                          46                          47                          48                          49                          50                          51                          52                          53                          54                          55                          56                          57                          58                          59                          60                          61                          62                          63                          64                          65                          66                          67                          68                          69                          70                          71                          72                          73                          74                          75                          76                          77                          78                          79                          80                          81 
                       zone                        logT                      logRho                        logP                        logR                  luminosity                        logL                    velocity                     entropy            conv_mixing_type                      csound                v_div_csound                total_energy                     v_div_r                         eta                          mu                       logdq                    dq_ratio                           q                      radius                 temperature                         tau                      logtau                    pressure             pgas_div_ptotal                     logPgas                       grada                      free_e                        abar                          ye                 log_opacity                     eps_nuc                 non_nuc_neu                    logPvisc                    eps_grav           mlt_mixing_length                   log_D_mix                log_conv_vel         conv_vel_div_csound               log_mlt_D_mix       pressure_scale_height                       gradT             gradT_sub_grada                       gradr                     dlnd_dt                     dlnT_dt                        mass                        mmid                       logxq                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                          pp                         cno                    tri_alfa                      burn_c                      burn_n                      burn_o                     burn_ne                     burn_na                     burn_mg                     burn_si                      burn_s                     burn_ar                     burn_ca                     burn_ti                     burn_cr                     burn_fe                     c12_c12                     c12_o16                     o16_o16                       pnhe4                       photo                       other             gradr_sub_grada                        logQ 
                          1     3.0975724512434972E+000    -5.0804565871985297E+000     5.5725974278712034E+000    -9.6514471924708567E-001     2.5910864606798152E-005    -4.5865180950150801E+000    -7.4553757912561608E-010     9.8017302853391630E+000                           0     2.4988467282954833E+005    -2.9835266432453951E-015    -1.6251757609358664E+013    -9.8859292642325930E-020    -1.9999999999999993E+001     2.5199988615512829E+000    -1.2301029995663979E+001     1.0000000000000000E+000     1.0000000000000000E+000     1.0835657789840758E-001     1.2519081053735247E+003     6.6666666666666663E-001    -1.7609125905568127E-001     3.7376396467695723E+005     9.9999998342612328E-001     5.5725974206732607E+000     2.8139573812484731E-001     1.6689775196737654E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.4123744964829568E+000     3.8131233517868789E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0692832206053368E-009     4.1473555966478281E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9795077420671773E-004     1.2500019132741685E-001    -1.5639554679743045E-001     1.2500019132741685E-001     0.0000000000000000E+000    -1.4183870297536033E-020     9.2925294300270076E-004     9.2925294300247590E-004    -9.8999999999999986E+001     7.4000000000000021E-001     2.5540830215261677E-005     2.3997445916978469E-001     3.4416106108120406E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     3.8131233517868789E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639554679743045E-001     7.2439851031447589E-001 
                          2     3.0975730919693469E+000    -5.0804521099614490E+000     5.5726025536635522E+000    -9.6514472792068817E-001     2.5910756837797814E-005    -4.5865199013453672E+000    -7.4553759401459828E-010     9.8017302853391630E+000                           0     2.4988484868283782E+005    -2.9835260567867787E-015    -1.6251757835562559E+013    -9.8859296591014101E-020    -1.9999999999999993E+001     2.5199988615512829E+000    -1.1948847477552619E+001     4.4444444444444436E-001     9.9999999999949996E-001     1.0835657573434168E-001     1.2519099523472012E+003     6.6667150879240744E-001    -1.7608810470440170E-001     3.7376837607948680E+005     9.9999998342622110E-001     5.5726025464656512E+000     2.8139569684863075E-001     1.6689757608892889E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.4123725891343244E+000     3.8131628280283505E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0693853164346883E-009     4.1473573366879396E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9795120725189286E-004     1.2500006731425017E-001    -1.5639565811022282E-001     1.2500006731425017E-001     0.0000000000000000E+000    -1.4183412378378611E-020     9.2925294300225103E-004     9.2925294300174525E-004    -1.2301029995663979E+001     7.4000000000000021E-001     2.5540830215261680E-005     2.3997445916978469E-001     3.4416106108120415E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976496E-003     4.0903242835137526E-003     3.8131628280283505E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639565811022282E-001     7.2440170609985799E-001 
                          3     3.0975742748315760E+000    -5.0804443731632372E+000     5.5726120165075743E+000    -9.6514474743609946E-001     2.5910514357547051E-005    -4.5865239656159815E+000    -7.4553762751333914E-010     9.8017207507322421E+000                           0     2.4988532379062104E+005    -2.9835226100181982E-015    -1.6251758138874836E+013    -9.8859305475323867E-020    -1.9999999999999993E+001     2.5199988615512829E+000    -1.1726998727936261E+001     6.0000000000000009E-001     9.9999999999837497E-001     1.0835657086524209E-001     1.2519133621050389E+003     6.6668240362387965E-001    -1.7608100746615804E-001     3.7377652020869852E+005     9.9999998342640151E-001     5.5726120093097524E+000     2.8139555364847169E-001     1.6689729197798245E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.4123716354600084E+000     3.8132310451075100E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0695717291387025E-009     4.1473674329947084E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9795236464460784E-004     1.2500040188818287E-001    -1.5639524126038820E-001     1.2500040188818287E-001     0.0000000000000000E+000    -1.4182566702714520E-020     9.2925294300123947E-004     9.2925294300039640E-004    -1.1789146634685105E+001     7.4000000000000021E-001     2.5540830215261677E-005     2.3997445916978469E-001     3.4416106108120406E-003     1.0081585468366047E-003     9.3604466091399795E-003     2.0994599496976501E-003     4.0903242835137535E-003     3.8132310451075100E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639524126038820E-001     7.2440707717361086E-001 
                          4     3.0975759997966703E+000    -5.0804321943328636E+000     5.5726258161229891E+000    -9.6514477996113524E-001     2.5910110223795783E-005    -4.5865307394848633E+000    -7.4553768329467609E-010     9.8017207507322759E+000                           0     2.4988577591300791E+005    -2.9835169743826995E-015    -1.6251758849152574E+013    -9.8859320275743755E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.1602059991327961E+001     7.5000000000000022E-001     9.9999999999650002E-001     1.0835656275023864E-001     1.2519183345631964E+003     6.6670056171838277E-001    -1.7606917896609461E-001     3.7378839706735651E+005     9.9999998342666485E-001     5.5726258089252809E+000     2.8139535710215563E-001     1.6689673410327256E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4123687744370601E+000     3.8133384310548589E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0698433774018290E-009     4.1473837472507119E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9795343197564086E-004     1.2500067892508071E-001    -1.5639479048925553E-001     1.2500067892508071E-001     0.0000000000000000E+000    -1.4181333454037927E-020     9.2925294299955354E-004     9.2925294299842944E-004    -1.1455931955649723E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     3.8133384310548589E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639479048925553E-001     7.2441580607379663E-001 
                          5     3.0975789567826473E+000    -5.0804114855582068E+000     5.5726494715959154E+000    -9.6514482332670071E-001     2.5909571378794090E-005    -4.5865397714743930E+000    -7.4553775777479734E-010     9.8017004663542231E+000                           0     2.4988657343866606E+005    -2.9835110137052119E-015    -1.6251759805715244E+013    -9.8859340023301829E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.1301029995663979E+001     4.9999999999999994E-001     9.9999999999400002E-001     1.0835655193052166E-001     1.2519268585433908E+003     6.6672477267477959E-001    -1.7605340802715311E-001     3.7380875740461628E+005     9.9999998342711627E-001     5.5726494643984035E+000     2.8139499008655544E-001     1.6689608471081073E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4123649597397963E+000     3.8135210361205125E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0703106349639249E-009     4.1474011438600689E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9795539410083186E-004     1.2500118542840455E-001    -1.5639404933521772E-001     1.2500118542840455E-001     0.0000000000000000E+000    -1.4179219758500643E-020     9.2925294299730534E-004     9.2925294299505724E-004    -1.1221848749616356E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     3.8135210361205125E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639404933521772E-001     7.2443060087649869E-001 
                          6     3.0975858559436120E+000    -5.0803632382550088E+000     5.5727046627332388E+000    -9.6514491005381386E-001     2.5908493688790708E-005    -4.5865578360169863E+000    -7.4553790666623165E-010     9.8016722365522693E+000                           0     2.4988845745112325E+005    -2.9834988342150288E-015    -1.6251761104307621E+013    -9.8859379508388226E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.0903089986991942E+001     4.0000000000000008E-001     9.9999999998900002E-001     1.0835653029209337E-001     1.2519467466927433E+003     6.6677319502740173E-001    -1.7602186758080349E-001     3.7385626489617041E+005     9.9999998342816931E-001     5.5727046555361843E+000     2.8139414697885506E-001     1.6689446521978425E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4123561382523731E+000     3.8139465033918762E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0713984864290150E-009     4.1474371952680640E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9796003907709822E-004     1.2500198234237839E-001    -1.5639276685626266E-001     1.2500198234237839E-001     0.0000000000000000E+000    -1.4174290905150310E-020     9.2925294299280915E-004     9.2925294298718897E-004    -1.0958607314841775E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.8139465033918757E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5639276685626266E-001     7.2446504985776627E-001 
                          7     3.0975957103424090E+000    -5.0802944851231473E+000     5.5727834952076858E+000    -9.6514512684761822E-001     2.5905799463782247E-005    -4.5866030006611043E+000    -7.4553827856829530E-010     9.8016276485870453E+000                           0     2.4989122960609943E+005    -2.9834677059488186E-015    -1.6251766560621842E+013    -9.8859478172400360E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.0903089986991942E+001     1.0000000000000000E+000     9.9999999997650002E-001     1.0835647620202420E-001     1.2519751544275832E+003     6.6689425345250208E-001    -1.7594302482849172E-001     3.7392413287676225E+005     9.9999998342967322E-001     5.5727834880112850E+000     2.8139296606183051E-001     1.6689218283847205E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4123423099747905E+000     3.8145528828361591E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0729524419478415E-009     4.1475285521148704E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9796665689779808E-004     1.2500413226027660E-001    -1.5638942426006622E-001     1.2500413226027660E-001     0.0000000000000000E+000    -1.4167249112935541E-020     9.2925294298156868E-004     9.2925294297594829E-004    -1.0628932137728263E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.8145528828361585E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5638942426006622E-001     7.2451409419203472E-001 
                          8     3.0976104894837038E+000    -5.0801906865319317E+000     5.5729017173314306E+000    -9.6514534360721449E-001     2.5903105238773787E-005    -4.5866481700026274E+000    -7.4553865028656894E-010     9.8015846499028640E+000                           0     2.4989516331213483E+005    -2.9834369889286030E-015    -1.6251770932424961E+013    -9.8859576804328619E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.0602059991327961E+001     5.0000000000000000E-001     9.9999999996400002E-001     1.0835642212051695E-001     1.2520177601555217E+003     6.6701531585311491E-001    -1.7586419379840348E-001     3.7402593505089032E+005     9.9999998343192809E-001     5.5729017101360085E+000     2.8139119237661359E-001     1.6688859857600702E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4123208523026793E+000     3.8154685344499105E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0752827206305824E-009     4.1476184608919144E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9797625551437039E-004     1.2500652370924875E-001    -1.5638585112417613E-001     1.2500652370924875E-001     0.0000000000000000E+000    -1.4156687981229329E-020     9.2925294297032822E-004     9.2925294295908754E-004    -1.0443697499232712E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.8154685344499105E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5638585112417613E-001     7.2458833450066074E-001 
                          9     3.0976400380713183E+000    -5.0799836422737847E+000     5.5731380660198804E+000    -9.6514577702449822E-001     2.5897716788756862E-005    -4.5867385227817996E+000    -7.4553939341943206E-010     9.8014462141161101E+000                           0     2.4990317247772680E+005    -2.9833767728151836E-015    -1.6251779340470834E+013    -9.8859774004939812E-020    -1.9999999999999996E+001     2.5199988615512847E+000    -1.0301029995663979E+001     5.0000000000000000E-001     9.9999999993900002E-001     1.0835631398300963E-001     1.2521029480098437E+003     6.6725745298006645E-001    -1.7570656662994177E-001     3.7422954021191347E+005     9.9999998343643504E-001     5.5731380588264150E+000     2.8138765394687648E-001     1.6688126794854216E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.4122796058885103E+000     3.8172956179817349E-032     0.0000000000000000E+000     0.0000000000000000E+000     6.0799405705286109E-009     4.1477953305385157E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     2.9799576764084874E-004     1.2501127312902893E-001    -1.5637873977100564E-001     1.2501127312902893E-001     0.0000000000000000E+000    -1.4135585171757791E-020     9.2925294294784707E-004     9.2925294292536603E-004    -1.0214670164989233E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.8172956179817354E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5637873977100564E-001     7.2473628158357783E-001 
