                                       1                                        2                                        3                                        4                                        5                                        6 
                                    zone                              temperature                               luminosity                                      tau                                  extra_L                                 pressure 
                                     111                  7.0065569794439057E+002                  1.9785211098957739E-007                  1.4777823038963622E+003                  0.0000000000000000E+000                  1.3084052722795461E+006 
                                     112                  7.1132519389334220E+002                  1.9775740618202686E-007                  1.6148512415375983E+003                  0.0000000000000000E+000                  1.3766863534617648E+006 
                                     113                  7.2215118728970788E+002                  1.9765707021753304E-007                  1.7616455310392930E+003                  0.0000000000000000E+000                  1.4485276066856391E+006 
                                     114                  7.3313545664762273E+002                  1.9755078058293383E-007                  1.9184400039590550E+003                  0.0000000000000000E+000                  1.5241143171252497E+006 
                                     115                  7.4427969285966105E+002                  1.9743819897417596E-007                  2.0854589366293994E+003                  0.0000000000000000E+000                  1.6036414394322080E+006 
                                     116                  7.5558549905456437E+002                  1.9731897079803875E-007                  2.2628654610099925E+003                  0.0000000000000000E+000                  1.6873140888658424E+006 
                                     117                  7.6705448959169644E+002                  1.9719272257938296E-007                  2.4507508328270792E+003                  0.0000000000000000E+000                  1.7753480512083820E+006 
                                     118                  7.7868840083904206E+002                  1.9705905848952834E-007                  2.6491233527733557E+003                  0.0000000000000000E+000                  1.8679703207395046E+006 
                                     119                  7.9048909222743941E+002                  1.9691755862777220E-007                  2.8578967957571749E+003                  0.0000000000000000E+000                  1.9654196710016655E+006 
                                     120                  8.0245843715702460E+002                  1.9676778060858386E-007                  3.0768792563782931E+003                  0.0000000000000000E+000                  2.0679472585925560E+006 
                                     121                  8.1459829656846659E+002                  1.9660926138066169E-007                  3.3057542029944425E+003                  0.0000000000000000E+000                  2.1758172593449047E+006 
                                     122                  8.2691062420398055E+002                  1.9644151522414622E-007                  3.5439799123357134E+003                  0.0000000000000000E+000                  2.2893075375832347E+006 
                                     123                  8.3939755360828269E+002                  1.9626402983455424E-007                  3.7907811616645949E+003                  0.0000000000000000E+000                  2.4087103520957069E+006 
                                     124                  8.5206127239561658E+002                  1.9607626400688934E-007                  4.0452457343993933E+003                  0.0000000000000000E+000                  2.5343331009294931E+006 
                                     125                  8.6490378158297665E+002                  1.9587764784648237E-007                  4.3067065633284437E+003                  0.0000000000000000E+000                  2.6664991003635330E+006 
                                     126                  8.7792683063223399E+002                  1.9566758154670306E-007                  4.5749314888505232E+003                  0.0000000000000000E+000                  2.8055484002615702E+006 
                                     127                  8.9113190416500879E+002                  1.9544543168971163E-007                  4.8495583270474399E+003                  0.0000000000000000E+000                  2.9518386492221942E+006 
                                     128                  9.0452007331725417E+002                  1.9521053217666324E-007                  5.1301332702563022E+003                  0.0000000000000000E+000                  3.1057460156348753E+006 
                                     129                  9.1809184215816435E+002                  1.9496218844047009E-007                  5.4162419002748984E+003                  0.0000000000000000E+000                  3.2676661608477789E+006 
                                     130                  9.3184744292631126E+002                  1.9469967842468132E-007                  5.7073711393870835E+003                  0.0000000000000000E+000                  3.4380152612410067E+006 
                                     131                  9.4578762185846426E+002                  1.9442224347622969E-007                  6.0028854630518854E+003                  0.0000000000000000E+000                  3.6172310885576159E+006 
                                     132                  9.5991408378954691E+002                  1.9412907791023150E-007                  6.3020596228745781E+003                  0.0000000000000000E+000                  3.8057741593098040E+006 
                                     133                  9.7422922547451992E+002                  1.9381932993684178E-007                  6.6045497115723283E+003                  0.0000000000000000E+000                  4.0041289463952747E+006 
                                     134                  9.8873553383541957E+002                  1.9349210920145503E-007                  6.9104632662635731E+003                  0.0000000000000000E+000                  4.2128051476187753E+006 
                                     135                  1.0034352937753641E+003                  1.9314649066466250E-007                  7.2200694898882057E+003                  0.0000000000000000E+000                  4.4323390182608832E+006 
                                     136                  1.0183306735318464E+003                  1.9278150772470736E-007                  7.5339125112147340E+003                  0.0000000000000000E+000                  4.6632947699219370E+006 
                                     137                  1.0334237009411079E+003                  1.9239614426544201E-007                  7.8526797355110539E+003                  0.0000000000000000E+000                  4.9062660208770623E+006 
                                     138                  1.0487161750123521E+003                  1.9198933033783247E-007                  8.1766748317573665E+003                  0.0000000000000000E+000                  5.1618772895304505E+006 
                                     139                  1.0642096360560738E+003                  1.9155994026257007E-007                  8.5060863058400937E+003                  0.0000000000000000E+000                  5.4307855527533349E+006 
                                     140                  1.0799053705861247E+003                  1.9110679071943347E-007                  8.8411230792126898E+003                  0.0000000000000000E+000                  5.7136818782363338E+006 
                                     141                  1.0958043974867303E+003                  1.9062864006120268E-007                  9.1818661376610526E+003                  0.0000000000000000E+000                  6.0112931337093571E+006 
                                     142                  1.1119074346868754E+003                  1.9012418808695668E-007                  9.5283314630662462E+003                  0.0000000000000000E+000                  6.3243837706951750E+006 
                                     143                  1.1282149713280526E+003                  1.8959207508437444E-007                  9.8805682738472970E+003                  0.0000000000000000E+000                  6.6537577124744523E+006 
                                     144                  1.1447273878474689E+003                  1.8903087967425387E-007                  1.0238762129330034E+004                  0.0000000000000000E+000                  7.0002603790963935E+006 
                                     145                  1.1614450276532527E+003                  1.8843911384321706E-007                  1.0603140357035942E+004                  0.0000000000000000E+000                  7.3647808395841485E+006 
                                     146                  1.1783684187268434E+003                  1.8781521657269344E-007                  1.0973851090770508E+004                  0.0000000000000000E+000                  7.7482540897082100E+006 
                                     147                  1.1954985020960764E+003                  1.8715754719599925E-007                  1.1351160623402513E+004                  0.0000000000000000E+000                  8.1516634744671537E+006 
                                     148                  1.2128366089469921E+003                  1.8646438964798285E-007                  1.1735691794116628E+004                  0.0000000000000000E+000                  8.5760432675205115E+006 
                                     149                  1.2303843738854844E+003                  1.8573396252943917E-007                  1.2128704805358033E+004                  0.0000000000000000E+000                  9.0224813898840360E+006 
                                     150                  1.2481437835892714E+003                  1.8496441510794480E-007                  1.2531427507077531E+004                  0.0000000000000000E+000                  9.4921222633421067E+006 
                                     151                  1.2661173459081131E+003                  1.8415380667811166E-007                  1.2944646342816683E+004                  0.0000000000000000E+000                  9.9861698235752210E+006 
                                     152                  1.2843078863938601E+003                  1.8330008488189438E-007                  1.3369259222563514E+004                  0.0000000000000000E+000                  1.0505890690537680E+007 
                                     153                  1.3027177540994401E+003                  1.8240109264793789E-007                  1.3806359644838325E+004                  0.0000000000000000E+000                  1.1052617453507055E+007 
                                     154                  1.3213482590717003E+003                  1.8145459163274251E-007                  1.4257128835199774E+004                  0.0000000000000000E+000                  1.1627752061827654E+007 
                                     155                  1.3401997867955990E+003                  1.8045826487141439E-007                  1.4721833700485842E+004                  0.0000000000000000E+000                  1.2232769364124162E+007 
                                     156                  1.3592724196364265E+003                  1.7940969848943751E-007                  1.5200164830748265E+004                  0.0000000000000000E+000                  1.2869220835770642E+007 
                                     157                  1.3785664155314262E+003                  1.7830635848447617E-007                  1.5693616147840512E+004                  0.0000000000000000E+000                  1.3538738520018565E+007 
                                     158                  1.3980822215056014E+003                  1.7714559406515695E-007                  1.6204352431126137E+004                  0.0000000000000000E+000                  1.4243039174063919E+007 
                                     159                  1.4178207051554914E+003                  1.7592464332605251E-007                  1.6733816653568316E+004                  0.0000000000000000E+000                  1.4983928650305925E+007 
                                     160                  1.4377835176487752E+003                  1.7464061783794208E-007                  1.7283047140336348E+004                  0.0000000000000000E+000                  1.5763306563390130E+007 
                                     161                  1.4579732154505919E+003                  1.7329048388929948E-007                  1.7853277254007877E+004                  0.0000000000000000E+000                  1.6583171248515956E+007 
                                     162                  1.4783928623727622E+003                  1.7187105801107142E-007                  1.8447100625358173E+004                  0.0000000000000000E+000                  1.7445624971599620E+007 
                                     163                  1.4990453273459609E+003                  1.7037902954023356E-007                  1.9069018465174660E+004                  0.0000000000000000E+000                  1.8352879346882775E+007 
                                     164                  1.5199330142155338E+003                  1.6881097230783580E-007                  1.9725203535816974E+004                  0.0000000000000000E+000                  1.9307260966849115E+007 
                                     165                  1.5410579161995602E+003                  1.6716332282183893E-007                  2.0420294019028461E+004                  0.0000000000000000E+000                  2.0311217254487295E+007 
                                     166                  1.5624216314468856E+003                  1.6543235955446666E-007                  2.1157763541745742E+004                  0.0000000000000000E+000                  2.1367322583996933E+007 
                                     167                  1.5840253114060761E+003                  1.6361419899333129E-007                  2.1942822271651738E+004                  0.0000000000000000E+000                  2.2478284679412361E+007 
                                     168                  1.6058696182604838E+003                  1.6170480456108948E-007                  2.2781391341778024E+004                  0.0000000000000000E+000                  2.3646951283408444E+007 
                                     169                  1.6279548546011583E+003                  1.5969998903849637E-007                  2.3679865443469622E+004                  0.0000000000000000E+000                  2.4876317262699872E+007 
                                     170                  1.6502811408125142E+003                  1.5759539846384638E-007                  2.4650038532512619E+004                  0.0000000000000000E+000                  2.6169532402505059E+007 
                                     171                  1.6728484547479081E+003                  1.5538650206525048E-007                  2.5708033990315751E+004                  0.0000000000000000E+000                  2.7529909828314792E+007 
                                     172                  1.6956566957181901E+003                  1.5306858871639801E-007                  2.6867238351610638E+004                  0.0000000000000000E+000                  2.8960934938010104E+007 
                                     173                  1.7187058072299876E+003                  1.5063675447190512E-007                  2.8136180556447944E+004                  0.0000000000000000E+000                  3.0466274739365082E+007 
                                     174                  1.7419958424468693E+003                  1.4808588758621547E-007                  2.9518190688794068E+004                  0.0000000000000000E+000                  3.2049787652214337E+007 
                                     175                  1.7655269878328857E+003                  1.4541065853418644E-007                  3.1018942751843289E+004                  0.0000000000000000E+000                  3.3715533937800236E+007 
                                     176                  1.7892996058577342E+003                  1.4260551064012648E-007                  3.2650660303454468E+004                  0.0000000000000000E+000                  3.5467786728190728E+007 
                                     177                  1.8133142626782278E+003                  1.3966465632801049E-007                  3.4433722991588678E+004                  0.0000000000000000E+000                  3.7311043572158284E+007 
                                     178                  1.8375717423725530E+003                  1.3658207805125544E-007                  3.6393699758566378E+004                  0.0000000000000000E+000                  3.9250038629826911E+007 
