                                       1                                        2                                        3                                        4                                        5                                        6 
                                    zone                              temperature                               luminosity                                      tau                                  extra_L                                 pressure 
                                      77                  6.4843153892169687E+002                  1.4195888537450653E-008                  7.3560488167818710E+002                  0.0000000000000000E+000                  8.5208170480795926E+005 
                                      78                  6.5824987135185347E+002                  1.3822974143252213E-008                  8.1069244845528522E+002                  0.0000000000000000E+000                  8.9672657803300803E+005 
                                      79                  6.6823535678559995E+002                  1.3502862168630558E-008                  8.9224310814051819E+002                  0.0000000000000000E+000                  9.4371930254223663E+005 
                                      80                  6.7839727099985726E+002                  1.3230345073709840E-008                  9.8060583372899714E+002                  0.0000000000000000E+000                  9.9318336082078738E+005 
                                      81                  6.8874770676529056E+002                  1.3006955229794568E-008                  1.0761209839060393E+003                  0.0000000000000000E+000                  1.0452487268151597E+006 
                                      82                  6.9928394082255761E+002                  1.2812526025369982E-008                  1.1791151256785110E+003                  0.0000000000000000E+000                  1.1000522154308904E+006 
                                      83                  7.0998585971260115E+002                  1.8888186202333868E-007                  1.2898949504262089E+003                  0.0000000000000000E+000                  1.1577378528568821E+006 
                                      84                  7.2083642331683257E+002                  1.2450578204603122E-008                  1.4087423025569137E+003                  0.0000000000000000E+000                  1.2184572580335911E+006 
                                      85                  7.3182583966780999E+002                  1.2296285425973033E-008                  1.5359067128657985E+003                  0.0000000000000000E+000                  1.2823700420273563E+006 
                                      86                  7.4294170332037800E+002                  1.2160639111289291E-008                  1.6715918753830501E+003                  0.0000000000000000E+000                  1.3496442329553606E+006 
                                      87                  7.5417227357856916E+002                  1.2045177952696376E-008                  1.8159471146530680E+003                  0.0000000000000000E+000                  1.4204567197250566E+006 
                                      88                  7.6552281462479937E+002                  1.1969076994773133E-008                  1.9690602025325584E+003                  0.0000000000000000E+000                  1.4949937070890013E+006 
                                      89                  7.7701290444857830E+002                  1.1948716746931069E-008                  2.1309470604333515E+003                  0.0000000000000000E+000                  1.5734511930951073E+006 
                                      90                  7.8866009361787656E+002                  1.1983938141197499E-008                  2.3015385135995716E+003                  0.0000000000000000E+000                  1.6560354809568501E+006 
                                      91                  8.0047496418596916E+002                  1.2070180914935826E-008                  2.4806690051366049E+003                  0.0000000000000000E+000                  1.7429637210363650E+006 
                                      92                  8.1246677885786005E+002                  1.2208408211306452E-008                  2.6680695592807879E+003                  0.0000000000000000E+000                  1.8344644774614887E+006 
                                      93                  8.2464072171563532E+002                  1.2396566850854787E-008                  2.8633912798705956E+003                  0.0000000000000000E+000                  1.9307783289361596E+006 
                                      94                  8.3700041596391259E+002                  1.2642700784586454E-008                  3.0661997963688586E+003                  0.0000000000000000E+000                  2.0321585030404900E+006 
                                      95                  8.4955365994474653E+002                  1.2925821779244964E-008                  3.2757427967153026E+003                  0.0000000000000000E+000                  2.1388715431514680E+006 
                                      96                  8.6230621420730597E+002                  1.3327951796501090E-008                  3.4912861410965329E+003                  0.0000000000000000E+000                  2.2511980157239847E+006 
                                      97                  8.7526378698308179E+002                  1.3741591340697349E-008                  3.7126168849177634E+003                  0.0000000000000000E+000                  2.3694332529598819E+006 
                                      98                  8.8843452604659319E+002                  1.4195559456744604E-008                  3.9394906038098738E+003                  0.0000000000000000E+000                  2.4938881357493638E+006 
                                      99                  9.0182837558354186E+002                  1.4696347911709928E-008                  4.1715014253127574E+003                  0.0000000000000000E+000                  2.6248899204797666E+006 
                                     100                  9.1544713830057583E+002                  1.5243747522182299E-008                  4.4082552804689212E+003                  0.0000000000000000E+000                  2.7627831174774813E+006 
                                     101                  9.2927493931919855E+002                  1.0535937178443800E-007                  4.6493907630520316E+003                  0.0000000000000000E+000                  2.9079304201986175E+006 
                                     102                  9.4329276136182148E+002                  1.9008211717292472E-008                  4.8944679929232589E+003                  0.0000000000000000E+000                  3.0607136631056950E+006 
                                     103                  9.5748563438969052E+002                  1.7111726989454093E-008                  5.1427419393441496E+003                  0.0000000000000000E+000                  3.2215348179230900E+006 
                                     104                  9.7184503003230418E+002                  1.7792925487092657E-008                  5.3938736023866304E+003                  0.0000000000000000E+000                  3.3908170398233123E+006 
                                     105                  9.8636037180955259E+002                  1.8473510286963291E-008                  5.6480858619988103E+003                  0.0000000000000000E+000                  3.5690057826160737E+006 
                                     106                  1.0010221435765817E+003                  1.9151983622287409E-008                  5.9054261111453825E+003                  0.0000000000000000E+000                  3.7565699794025673E+006 
                                     107                  1.0158298804300382E+003                  1.9814977287472019E-008                  6.1661601236820870E+003                  0.0000000000000000E+000                  3.9540032794159204E+006 
                                     108                  1.0307877438322355E+003                  2.0458105200436511E-008                  6.4309757387579175E+003                  0.0000000000000000E+000                  4.1618253581639281E+006 
                                     109                  1.0459034637357104E+003                  2.1102889805948466E-008                  6.7003474796764604E+003                  0.0000000000000000E+000                  4.3805832887440054E+006 
                                     110                  1.0611926895915560E+003                  2.1776178018006885E-008                  6.9745080678836812E+003                  0.0000000000000000E+000                  4.6108529762902334E+006 
                                     111                  1.0766741849653411E+003                  2.2491391325761763E-008                  7.2535542296596577E+003                  0.0000000000000000E+000                  4.8532406757028680E+006 
                                     112                  1.0923658455889190E+003                  2.2989451903665077E-008                  7.5375557122031096E+003                  0.0000000000000000E+000                  5.1083845925888643E+006 
                                     113                  1.1082835525652702E+003                  2.3850016436985462E-008                  7.8265952470823086E+003                  0.0000000000000000E+000                  5.3769565642122347E+006 
                                     114                  1.1244429748874702E+003                  2.4968589007711492E-008                  8.1207444315831708E+003                  0.0000000000000000E+000                  5.6596638169374121E+006 
                                     115                  1.1408593640280164E+003                  2.5963139317480462E-008                  8.4200617632195190E+003                  0.0000000000000000E+000                  5.9572508244045917E+006 
                                     116                  1.1575388836217771E+003                  2.6861036382479289E-008                  8.7245808709007179E+003                  0.0000000000000000E+000                  6.2705012930903388E+006 
                                     117                  1.1744771674085616E+003                  2.7765351012447153E-008                  9.0343066560069365E+003                  0.0000000000000000E+000                  6.6002402599805500E+006 
                                     118                  1.1916688953147643E+003                  2.8716628472901167E-008                  9.3492835655502058E+003                  0.0000000000000000E+000                  6.9473362831384465E+006 
                                     119                  1.2091061159510034E+003                  2.9669957083098227E-008                  9.6697114585018298E+003                  0.0000000000000000E+000                  7.3127037573670791E+006 
                                     120                  1.2267746475086349E+003                  3.0560499234414470E-008                  9.9963269411779911E+003                  0.0000000000000000E+000                  7.6973053724302929E+006 
                                     121                  1.2446536075362067E+003                  3.1364539344698998E-008                  1.0330123344463784E+004                  0.0000000000000000E+000                  8.1021546994110951E+006 
                                     122                  1.2627294198451780E+003                  3.2106720566671792E-008                  1.0671824553170003E+004                  0.0000000000000000E+000                  8.5283188702633511E+006 
                                     123                  1.2809912418895060E+003                  3.2786632480636845E-008                  1.1022070795560468E+004                  0.0000000000000000E+000                  8.9769214112348258E+006 
                                     124                  1.2994302641108020E+003                  3.3377294923086860E-008                  1.1381675157444615E+004                  0.0000000000000000E+000                  9.4491452318736278E+006 
                                     125                  1.3180416224080868E+003                  3.3886230843015401E-008                  1.1751946551805611E+004                  0.0000000000000000E+000                  9.9462357539452855E+006 
                                     126                  1.3368344596335335E+003                  3.4406990727470033E-008                  1.2133681381160855E+004                  0.0000000000000000E+000                  1.0469504166952925E+007 
                                     127                  1.3558246227926606E+003                  3.4958070755621208E-008                  1.2526715310342575E+004                  0.0000000000000000E+000                  1.1020330879709678E+007 
                                     128                  1.3750263536202190E+003                  3.5461871622151945E-008                  1.2931821199272974E+004                  0.0000000000000000E+000                  1.1600169190861078E+007 
                                     129                  1.3944494846455373E+003                  3.5882929848034688E-008                  1.3350603254387002E+004                  0.0000000000000000E+000                  1.2210549164641874E+007 
                                     130                  1.4140986010898623E+003                  3.6247035293048215E-008                  1.3784571404082822E+004                  0.0000000000000000E+000                  1.2853081701517923E+007 
                                     131                  1.4339774931417446E+003                  3.6601837544012333E-008                  1.4234633379027995E+004                  0.0000000000000000E+000                  1.3529462809216574E+007 
                                     132                  1.4540882509783071E+003                  3.6919814316420271E-008                  1.4701220583605986E+004                  0.0000000000000000E+000                  1.4241478128569745E+007 
                                     133                  1.4744307945300400E+003                  3.6988927928662837E-008                  1.5185992201241887E+004                  0.0000000000000000E+000                  1.4991007740447789E+007 
                                     134                  1.4950044369554917E+003                  3.7034043215284259E-008                  1.5692546792972533E+004                  0.0000000000000000E+000                  1.5780031235874189E+007 
                                     135                  1.5158102717439090E+003                  3.6567058844442023E-008                  1.6226564234774853E+004                  0.0000000000000000E+000                  1.6610633016343819E+007 
                                     136                  1.5368514508418141E+003                  3.6032983141668425E-008                  1.6792801590947609E+004                  0.0000000000000000E+000                  1.7485007853817068E+007 
                                     137                  1.5581310021001418E+003                  3.5349125722060089E-008                  1.7394178291248707E+004                  0.0000000000000000E+000                  1.8405466717547540E+007 
                                     138                  1.5796659508824034E+003                  3.4680345459052097E-008                  1.8034769463248413E+004                  0.0000000000000000E+000                  1.9374442812791128E+007 
                                     139                  1.6014647959279855E+003                  3.4026382522885852E-008                  1.8719487593600010E+004                  0.0000000000000000E+000                  2.0394498034164716E+007 
                                     140                  1.6235367923361232E+003                  3.3036870459099843E-008                  1.9453142540136603E+004                  0.0000000000000000E+000                  2.1468329646627907E+007 
                                     141                  1.6458894930481047E+003                  3.1884938938153540E-008                  2.0244338661539441E+004                  0.0000000000000000E+000                  2.2598777365105633E+007 
                                     142                  1.6685204291371147E+003                  3.0502822203088207E-008                  2.1106605186046589E+004                  0.0000000000000000E+000                  2.3788830932367407E+007 
                                     143                  1.6914111361390796E+003                  2.9046907072873066E-008                  2.2052278020061523E+004                  0.0000000000000000E+000                  2.5041638204853125E+007 
                                     144                  1.7145380438667862E+003                  2.7672597066970653E-008                  2.3090120830765733E+004                  0.0000000000000000E+000                  2.6360513677000251E+007 
                                     145                  1.7378793711541884E+003                  2.6434533776550477E-008                  2.4224334536242994E+004                  0.0000000000000000E+000                  2.7748947493293352E+007 
                                     146                  1.7614239079042554E+003                  2.5280252360711942E-008                  2.5459220875932551E+004                  0.0000000000000000E+000                  2.9210614917951744E+007 
                                     147                  1.7851687712817395E+003                  2.4118943595369586E-008                  2.6803483824480289E+004                  0.0000000000000000E+000                  3.0749386385703001E+007 
                                     148                  1.8091043672369274E+003                  2.2878587096255335E-008                  2.8272601659290263E+004                  0.0000000000000000E+000                  3.2369338070522580E+007 
                                     149                  1.8332237980986577E+003                  2.1573929495681546E-008                  2.9887886805325827E+004                  0.0000000000000000E+000                  3.4074762906101197E+007 
                                     150                  1.8575099956838774E+003                  2.0248279284809541E-008                  3.1671878662042982E+004                  0.0000000000000000E+000                  3.5870182282444872E+007 
                                     151                  1.8819433412046064E+003                  1.8942669889473434E-008                  3.3647622313134118E+004                  0.0000000000000000E+000                  3.7760358211834490E+007 
                                     152                  1.9065267699846925E+003                  1.7692275283864559E-008                  3.5838656887830963E+004                  0.0000000000000000E+000                  3.9750305659898035E+007 
                                     153                  1.9313383739652379E+003                  1.6544149038148793E-008                  3.8271790253547115E+004                  0.0000000000000000E+000                  4.1845304704850137E+007 
                                     154                  1.9565152778102135E+003                  1.5524608852346880E-008                  4.0978827431105972E+004                  0.0000000000000000E+000                  4.4050913503167413E+007 
                                     155                  1.9821853130840843E+003                  1.4613373698288143E-008                  4.3995580766811516E+004                  0.0000000000000000E+000                  4.6372983023812167E+007 
                                     156                  2.0083322297483453E+003                  1.3712205381743538E-008                  4.7363579281667677E+004                  0.0000000000000000E+000                  4.8817675331314951E+007 
                                     157                  2.0346188023517302E+003                  1.2654539266686866E-008                  5.1134229817395637E+004                  0.0000000000000000E+000                  5.1391485676750168E+007 
                                     158                  2.0606360061441123E+003                  1.1437048176154212E-008                  5.5372540458428703E+004                  0.0000000000000000E+000                  5.4101262044916227E+007 
                                     159                  2.0860986160702655E+003                  1.0167387691666897E-008                  6.0160996270185708E+004                  0.0000000000000000E+000                  5.6954222121607848E+007 
                                     160                  2.1109851363969879E+003                  8.9986276808266735E-009                  6.5587836777445467E+004                  0.0000000000000000E+000                  5.9957968160200581E+007 
                                     161                  2.1354676583575256E+003                  8.0052717396056064E-009                  7.1740956284828950E+004                  0.0000000000000000E+000                  6.3120504042224675E+007 
                                     162                  2.1596726623113400E+003                  7.1515201535831770E-009                  7.8716851639008033E+004                  0.0000000000000000E+000                  6.6450257768501684E+007 
                                     163                  2.1836725970109728E+003                  6.4073010515029722E-009                  8.6623347772627327E+004                  0.0000000000000000E+000                  6.9956105413575798E+007 
                                     164                  2.2075294598670803E+003                  5.7620959183265228E-009                  9.5573095152047594E+004                  0.0000000000000000E+000                  7.3647395331965461E+007 
                                     165                  2.2313287596923856E+003                  5.2122180216770908E-009                  1.0567849085271991E+005                  0.0000000000000000E+000                  7.7533972698205620E+007 
                                     166                  2.2551732639349584E+003                  4.7490001473689958E-009                  1.1705253212464397E+005                  0.0000000000000000E+000                  8.1626205004542634E+007 
                                     167                  2.2791861246397680E+003                  4.3639485080770046E-009                  1.2980979937052484E+005                  0.0000000000000000E+000                  8.5935008582822174E+007 
                                     168                  2.3034720008214640E+003                  4.0430865235390386E-009                  1.4406426721262024E+005                  0.0000000000000000E+000                  9.0471877758007258E+007 
                                     169                  2.3280548158390370E+003                  3.7646939914816976E-009                  1.5992369073857405E+005                  0.0000000000000000E+000                  9.5248917321578816E+007 
                                     170                  2.3529256250273279E+003                  3.5166382839934181E-009                  1.7749535416606750E+005                  0.0000000000000000E+000                  1.0027887600506434E+008 
                                     171                  2.3780662078505211E+003                  3.2913043865886235E-009                  1.9690019061755389E+005                  0.0000000000000000E+000                  1.0557518165499069E+008 
                                     172                  2.4034574861617975E+003                  3.0839104096696339E-009                  2.1827733907096551E+005                  0.0000000000000000E+000                  1.1115197804936963E+008 
                                     173                  2.4291113706128644E+003                  2.8944030653174390E-009                  2.4178611376586815E+005                  0.0000000000000000E+000                  1.1702416283309831E+008 
                                     174                  2.4550589869046216E+003                  2.7210696375441802E-009                  2.6761208315025654E+005                  0.0000000000000000E+000                  1.2320742776405071E+008 
                                     175                  2.4813404011457797E+003                  2.5612343070172854E-009                  2.9597666011045495E+005                  0.0000000000000000E+000                  1.2971830105669221E+008 
                                     176                  2.5079908509684178E+003                  2.4118019343029336E-009                  3.2714595950707665E+005                  0.0000000000000000E+000                  1.3657419234430844E+008 
                                     177                  2.5350357126723507E+003                  2.2703515437714220E-009                  3.6143016516122466E+005                  0.0000000000000000E+000                  1.4379344038949391E+008 
                                     178                  2.5624771107910933E+003                  2.1338556013044359E-009                  3.9918774220117694E+005                  0.0000000000000000E+000                  1.5139536391502875E+008 
