                                       1                                        2                                        3                                        4                                        5                                        6 
                                    zone                              temperature                               luminosity                                      tau                                  extra_L                                 pressure 
                                      67                  3.7273338462554136E+002                  2.1260341020428134E-007                  1.2550191744828382E+001                  0.0000000000000000E+000                  1.5127991592521421E+005 
                                      68                  3.7841619112563427E+002                  2.1259291202355511E-007                  1.3758056693792609E+001                  0.0000000000000000E+000                  1.5911916360248005E+005 
                                      69                  3.8418606643229737E+002                  2.1258174789279035E-007                  1.5106859018666846E+001                  0.0000000000000000E+000                  1.6736894161740420E+005 
                                      70                  3.9004451677519586E+002                  2.1256987644779167E-007                  1.6620391294195681E+001                  0.0000000000000000E+000                  1.7605073141436579E+005 
                                      71                  3.9599304211814916E+002                  2.1255725391274013E-007                  1.8327947980459399E+001                  0.0000000000000000E+000                  1.8518713865190465E+005 
                                      72                  4.0203311736866021E+002                  2.1254383402638768E-007                  2.0265825603956994E+001                  0.0000000000000000E+000                  1.9480195206794373E+005 
                                      73                  4.0816621263769707E+002                  2.1252956776245666E-007                  2.2479147301048393E+001                  0.0000000000000000E+000                  2.0492020522140351E+005 
                                      74                  4.1439378118582846E+002                  2.1251440304115855E-007                  2.5022268192973883E+001                  0.0000000000000000E+000                  2.1556824101544448E+005 
                                      75                  4.2071723565688899E+002                  2.1249828456983313E-007                  2.7959132928348549E+001                  0.0000000000000000E+000                  2.2677377915504173E+005 
                                      76                  4.2713798030263263E+002                  2.1248115372331183E-007                  3.1364612409315065E+001                  0.0000000000000000E+000                  2.3856598715305844E+005 
                                      77                  4.3365748968827063E+002                  2.1246294823990502E-007                  3.5325839735461841E+001                  0.0000000000000000E+000                  2.5097555557026126E+005 
                                      78                  4.4027734334685027E+002                  2.1244360186235016E-007                  3.9943435781190146E+001                  0.0000000000000000E+000                  2.6403477745822736E+005 
                                      79                  4.4699921129727232E+002                  2.1242304410701454E-007                  4.5332494127126559E+001                  0.0000000000000000E+000                  2.7777763198960555E+005 
                                      80                  4.5382483422941993E+002                  2.1240120017293444E-007                  5.1623145404342736E+001                  0.0000000000000000E+000                  2.9223987280289509E+005 
                                      81                  4.6075601608692017E+002                  2.1237799079193286E-007                  5.8960457691021531E+001                  0.0000000000000000E+000                  3.0745912159210298E+005 
                                      82                  4.6779459130658955E+002                  2.1235333193917214E-007                  6.7503393161947812E+001                  0.0000000000000000E+000                  3.2347496689654113E+005 
                                      83                  4.7494236166329227E+002                  2.1232713475733933E-007                  7.7422541558564745E+001                  0.0000000000000000E+000                  3.4032906749172421E+005 
                                      84                  4.8220106978287833E+002                  2.1229930551207288E-007                  8.8896298331680427E+001                  0.0000000000000000E+000                  3.5806526055098145E+005 
                                      85                  4.8957240842664294E+002                  2.1226974531174130E-007                  1.0210514796129065E+002                  0.0000000000000000E+000                  3.7672967527224572E+005 
                                      86                  4.9705803245589476E+002                  2.1223834969497300E-007                  1.1722379106849240E+002                  0.0000000000000000E+000                  3.9637085239913786E+005 
                                      87                  5.0465956978507143E+002                  2.1220500817153485E-007                  1.3441102801641654E+002                  0.0000000000000000E+000                  4.1703986989317427E+005 
                                      88                  5.1237860441633370E+002                  2.1216960384467144E-007                  1.5379816973240295E+002                  0.0000000000000000E+000                  4.3879047460190958E+005 
                                      89                  5.2021662133400616E+002                  2.1213201307203952E-007                  1.7549556553344675E+002                  0.0000000000000000E+000                  4.6167922003771039E+005 
                                      90                  5.2817496797772901E+002                  2.1209210517787763E-007                  1.9961212231266887E+002                  0.0000000000000000E+000                  4.8576561069771193E+005 
                                      91                  5.3625490069654802E+002                  2.1204974208925907E-007                  2.2626181658819198E+002                  0.0000000000000000E+000                  5.1111225365304656E+005 
                                      92                  5.4445767646874526E+002                  2.1200477762203115E-007                  2.5557059432967367E+002                  0.0000000000000000E+000                  5.3778501789206942E+005 
                                      93                  5.5278455725704339E+002                  2.1195705707087486E-007                  2.8768463391661089E+002                  0.0000000000000000E+000                  5.6585320132380736E+005 
                                      94                  5.6123688179013902E+002                  2.1190641740624065E-007                  3.2278003064815715E+002                  0.0000000000000000E+000                  5.9538970675908821E+005 
                                      95                  5.6981638299236795E+002                  2.1185268614260039E-007                  3.6107413151142316E+002                  0.0000000000000000E+000                  6.2647122993099934E+005 
                                      96                  5.7852543173406104E+002                  2.1179567913499140E-007                  4.0283895354576242E+002                  0.0000000000000000E+000                  6.5917846087631036E+005 
                                      97                  5.8736684126823434E+002                  2.1173519965573092E-007                  4.4841686814322941E+002                  0.0000000000000000E+000                  6.9359629726002819E+005 
                                      98                  5.9634332202077780E+002                  2.1167104033515977E-007                  4.9821028997844525E+002                  0.0000000000000000E+000                  7.2981406879549811E+005 
                                      99                  6.0545721100900994E+002                  2.1160298514361882E-007                  5.5264630198332679E+002                  0.0000000000000000E+000                  7.6792577365786955E+005 
                                     100                  6.1471060052223538E+002                  2.1153080710139374E-007                  6.1216969589762971E+002                  0.0000000000000000E+000                  8.0803032630090753E+005 
                                     101                  6.2410539275827193E+002                  2.1145426518791735E-007                  6.7723719230717040E+002                  0.0000000000000000E+000                  8.5023181313370471E+005 
                                     102                  6.3364320670922359E+002                  2.1137310337612961E-007                  7.4830965599458659E+002                  0.0000000000000000E+000                  8.9463975574371172E+005 
