                                       1                                        2                                        3                                        4                                        5                                        6 
                                    zone                              temperature                               luminosity                                      tau                                  extra_L                                 pressure 
                                     165                  1.6585088396484289E+003                  1.2190801065938913E-008                  2.7559859199508272E+004                  0.0000000000000000E+000                  4.0962513200659499E+007 
                                     166                  1.6812043478867297E+003                  1.1644615072646069E-008                  2.8886285371243848E+004                  0.0000000000000000E+000                  4.3120753746705174E+007 
                                     167                  1.7040933293959902E+003                  1.1096626302617118E-008                  3.0338989498830495E+004                  0.0000000000000000E+000                  4.5392805548852764E+007 
                                     168                  1.7271767110845908E+003                  1.0576776699891515E-008                  3.1929726098219850E+004                  0.0000000000000000E+000                  4.7784678144726411E+007 
                                     169                  1.7504593679727618E+003                  1.0065782263573723E-008                  3.3670065227856168E+004                  0.0000000000000000E+000                  5.0302699001520768E+007 
                                     170                  1.7739480127223746E+003                  9.5396094886031495E-009                  3.5581103577375972E+004                  0.0000000000000000E+000                  5.2953530267069764E+007 
                                     171                  1.7976553633884059E+003                  9.0148890251974246E-009                  3.7689152361346416E+004                  0.0000000000000000E+000                  5.5744186350390941E+007 
                                     172                  1.8215983404958181E+003                  8.5227942102710225E-009                  4.0018409692975365E+004                  0.0000000000000000E+000                  5.8682052432291873E+007 
                                     173                  1.8457945221310802E+003                  8.0828184259599703E-009                  4.2587661908103189E+004                  0.0000000000000000E+000                  6.1774903954468504E+007 
                                     174                  1.8702650596036456E+003                  7.6857258674974537E-009                  4.5411307726840947E+004                  0.0000000000000000E+000                  6.5030927076888524E+007 
                                     175                  1.8950403607130204E+003                  7.3078577046162404E-009                  4.8513163813238163E+004                  0.0000000000000000E+000                  6.8458740175570548E+007 
                                     176                  1.9201556886897720E+003                  6.9363635122332908E-009                  5.1929015491187194E+004                  0.0000000000000000E+000                  7.2067416583883822E+007 
                                     177                  1.9456283204561644E+003                  6.5633556784667067E-009                  5.5703451559182962E+004                  0.0000000000000000E+000                  7.5866508992270395E+007 
